Employee ID;Date of Joining;Gender;Company Type;WFH Setup Available;Designation;Resource Allocation;Mental Fatigue Score;Burn Rate;Years in Company;Work Hours per Week;Sleep Hours;Work-Life Balance Score;Manager Support Score;Deadline Pressure Score;Team Size;Recognition Frequency
fffe31003200370033003800;14/06/2008;Female;Service;Yes;3;6.0;5.7;0.5;16;53;5.9;2;2;5;13;1
fffe33003200300031003300;23/10/2008;Female;Service;Yes;2;4.0;4.5;0.34;16;35;7.2;3;4;3;3;4
fffe32003100380035003300;22/02/2008;Male;Product;Yes;0;2.0;4.7;0.23;16;44;7.3;3;5;1;8;5
fffe3400340035003800;04/02/2008;Male;Product;No;4;8.0;9.9;0.92;16;56;5.8;1;2;5;14;1
fffe33003200380031003800;19/05/2008;Female;Service;Yes;3;6.0;6.3;0.44;16;48;5.8;1;2;4;6;0
fffe33003200330034003200;20/09/2008;Female;Service;Yes;1;3.0;3.6;0.15;16;40;6.4;4;3;1;8;5
fffe33003000310038003300;08/03/2008;Female;Service;Yes;0;2.0;4.3;0.32;16;38;6.9;4;4;1;3;4
fffe32003200390032003500;01/08/2008;Female;Service;Yes;3;4.0;6.5;0.43;16;57;5.5;1;3;5;4;0
fffe32003600360035003100;18/01/2008;Male;Service;No;4;9.0;8.7;0.78;16;51;5.7;2;2;4;14;0
fffe360030003700;04/03/2008;Male;Service;Yes;0;1.0;3.1;0.23;16;42;6.6;4;5;1;14;3
fffe31003200320037003900;13/07/2008;Male;Service;Yes;2;4.0;3.6;0.21;16;37;6.1;4;5;3;8;4
fffe3100320034003200;15/08/2008;Male;Service;Yes;1;2.0;3.6;0.23;16;44;6.9;4;5;1;17;3
fffe3600390030003500;04/11/2008;Female;Product;Yes;3;5.0;5.7;0.4;16;40;6.2;3;5;2;15;4
fffe32003100360038003100;24/11/2008;Female;Service;Yes;2;5.0;5.7;0.38;16;39;7.0;3;5;3;15;2
fffe32003800370033003900;16/04/2008;Female;Service;No;0;1.0;0.5;0.0;16;38;7.5;3;5;3;10;4
fffe31003100300038003900;05/12/2008;Female;Product;No;2;4.0;3.9;0.33;16;38;6.4;3;5;3;18;5
fffe310030003300;27/07/2008;Male;Product;Yes;3;;7.3;0.63;16;57;5.3;2;1;5;11;0
fffe3600350036003900;07/12/2008;Female;Product;No;2;5.0;7.0;0.62;16;49;5.4;2;1;5;7;0
fffe32003200330038003600;13/10/2008;Female;Service;No;2;4.0;;0.39;16;39;6.4;3;3;3;9;5
fffe3700340032003100;15/06/2008;Male;Service;Yes;3;4.0;5.4;0.36;16;41;6.9;5;4;1;6;5
fffe32003100390036003700;04/06/2008;Female;Service;Yes;2;3.0;3.7;0.28;16;37;7.4;5;4;2;16;5
fffe31003600360035003400;17/12/2008;Female;Product;No;3;;7.4;0.56;16;50;6.3;1;3;5;13;1
fffe31003800360038003300;09/09/2008;Female;Service;Yes;2;4.0;6.1;0.41;16;50;5.5;2;3;5;9;1
fffe32003800330034003000;05/02/2008;Male;Service;Yes;0;1.0;2.8;0.1;16;37;7.2;5;5;3;5;2
fffe32003400300033003500;01/11/2008;Female;Service;No;2;4.0;6.9;0.63;16;58;5.5;2;3;4;13;1
fffe31003400390032003000;28/01/2008;Male;Service;Yes;3;7.0;7.3;0.67;16;51;5.2;2;3;4;19;1
fffe32003600300034003200;14/04/2008;Male;Service;No;3;7.0;7.2;0.62;16;53;5.7;2;2;5;12;0
fffe32003200380037003700;04/04/2008;Male;Service;Yes;2;7.0;9.0;0.77;16;50;5.3;1;1;5;11;0
fffe31003500330036003700;06/07/2008;Female;Service;No;0;1.0;0.0;0.0;16;41;7.2;5;4;3;15;3
fffe32003900310031003300;19/12/2008;Male;Product;Yes;2;6.0;5.6;0.51;16;51;5.6;2;3;5;5;0
fffe33003100310035003200;28/12/2008;Female;Service;Yes;2;4.0;6.8;0.61;16;55;5.6;1;3;5;16;0
fffe3300330034003200;11/02/2008;Female;Service;Yes;1;3.0;5.1;0.41;16;48;4.8;2;3;4;3;0
fffe3400360032003100;08/07/2008;Female;Service;Yes;3;5.0;6.0;0.53;16;59;4.7;2;3;4;18;0
fffe3700390038003900;16/12/2008;Female;Service;Yes;1;3.0;6.8;0.5;16;51;5.6;2;3;5;3;0
fffe32003700330036003100;17/11/2008;Male;Product;Yes;2;5.0;6.5;0.55;16;55;5.1;2;3;4;6;1
fffe3100310034003000;13/07/2008;Male;Service;Yes;4;6.0;5.7;0.49;16;59;6.2;2;2;5;17;0
fffe31003400370037003600;21/01/2008;Male;Service;Yes;2;;6.9;0.57;16;55;6.1;2;3;5;7;0
fffe31003500330036003100;19/10/2008;Male;Product;Yes;3;5.0;6.1;0.44;16;55;4.7;1;3;4;18;0
fffe3200340032003800;07/01/2008;Male;Service;Yes;3;7.0;8.8;0.7;16;53;5.0;2;3;4;7;1
fffe32003500340036003900;21/10/2008;Female;Service;Yes;1;2.0;6.8;0.48;16;59;6.0;2;1;5;7;1
fffe3500340030003100;24/12/2008;Male;Product;No;0;;3.8;0.23;16;35;7.1;3;4;2;9;4
fffe31003100320034003200;09/06/2008;Male;Service;No;4;7.0;;0.79;16;57;5.2;2;3;5;19;1
fffe32003500330030003600;19/01/2008;Male;Service;No;2;5.0;6.8;0.6;16;59;6.0;1;3;5;11;1
fffe32003800370038003100;13/09/2008;Male;Product;Yes;2;4.0;5.5;0.48;16;48;5.3;2;3;5;11;1
fffe33003400390038003700;28/10/2008;Female;Service;Yes;2;3.0;4.5;0.21;16;43;7.2;4;3;3;17;5
fffe31003600370032003800;22/07/2008;Female;Product;No;2;2.0;2.6;0.15;16;35;7.3;4;5;2;4;3
fffe32003400350038003000;14/10/2008;Male;Service;No;5;10.0;10.0;0.98;16;55;5.8;1;3;5;15;0
fffe31003100350037003800;08/11/2008;Female;Service;Yes;1;2.0;4.3;0.25;16;36;6.4;5;3;1;18;2
fffe32003700310038003500;16/02/2008;Male;Product;No;3;8.0;8.8;0.7;16;58;5.5;2;1;5;7;1
fffe32003400390031003600;11/07/2008;Female;Service;No;4;7.0;7.2;0.69;16;58;5.8;2;3;4;3;0
fffe3500350032003300;02/09/2008;Male;Service;Yes;1;3.0;4.4;0.33;16;43;7.3;4;5;2;14;2
fffe3300360036003400;04/12/2008;Female;Service;No;2;4.0;5.5;0.44;16;57;5.8;2;3;4;6;1
fffe33003200380032003700;26/12/2008;Female;Product;No;2;5.0;7.8;0.57;16;51;5.1;1;2;5;5;0
fffe33003300320037003500;08/05/2008;Male;Product;Yes;1;3.0;4.5;0.27;16;38;7.9;5;3;2;10;4
fffe32003200330034003200;12/08/2008;Male;Service;No;4;6.0;6.7;0.67;16;52;6.0;1;3;4;18;1
fffe31003000340033003200;26/01/2008;Female;Service;No;1;1.0;3.4;0.25;16;35;7.2;3;3;2;19;3
fffe390035003100;24/08/2008;Female;Service;No;0;1.0;3.6;0.18;16;39;7.3;4;5;2;11;2
fffe3500300035003400;03/02/2008;Female;Product;No;3;7.0;7.9;0.6;16;52;6.3;2;1;5;16;1
fffe32003500370035003000;30/09/2008;Female;Service;Yes;2;5.0;5.3;0.39;16;44;6.6;3;3;1;4;4
fffe31003700340033003400;21/09/2008;Female;Service;Yes;1;3.0;5.3;0.34;16;38;7.1;4;4;3;4;4
fffe33003400340030003900;10/11/2008;Female;Product;No;3;6.0;5.5;0.52;16;48;5.7;1;2;4;8;1
fffe33003100320037003700;28/04/2008;Female;Product;No;1;3.0;5.4;0.42;16;49;5.3;2;1;4;14;0
fffe3900300039003300;25/12/2008;Male;Product;Yes;1;1.0;4.8;0.28;16;38;6.7;4;4;3;8;4
fffe31003600330039003300;09/01/2008;Female;Product;Yes;2;4.0;6.2;0.38;16;37;7.4;3;5;3;4;3
fffe3500370038003800;18/05/2008;Male;Product;No;4;6.0;6.9;0.59;16;53;4.6;2;3;5;19;1
fffe3200340033003500;23/01/2008;Female;Product;Yes;2;5.0;8.0;0.62;16;54;5.3;1;3;4;12;1
fffe31003700370036003700;14/09/2008;Male;Product;No;3;7.0;8.7;0.76;16;49;5.0;2;2;5;13;0
fffe3200350035003100;09/08/2008;Female;Service;No;1;3.0;4.2;0.33;16;36;7.7;4;3;3;3;3
fffe33003100310030003900;08/12/2008;Male;Service;No;2;2.0;4.2;0.28;16;42;6.7;5;4;3;19;2
fffe33003000370038003600;25/01/2008;Female;Service;No;3;6.0;7.2;0.62;16;48;5.1;2;2;4;13;0
fffe31003900330039003900;08/10/2008;Female;Service;Yes;2;4.0;5.2;0.45;16;51;6.4;1;3;4;7;0
fffe31003500380036003900;14/09/2008;Male;Service;Yes;2;2.0;3.3;0.24;16;37;6.5;3;5;2;7;3
fffe3400310039003500;08/08/2008;Male;Product;No;0;1.0;1.6;;16;38;7.7;5;3;1;17;2
fffe33003100350036003000;27/09/2008;Male;Service;No;2;5.0;6.3;0.53;16;51;5.8;1;2;4;15;0
fffe340039003600;03/05/2008;Male;Service;Yes;2;4.0;6.8;0.59;16;53;5.5;2;1;4;18;0
fffe3700330038003100;24/07/2008;Female;Product;Yes;0;1.0;2.0;;16;39;7.2;5;3;1;3;2
fffe3700300032003000;21/05/2008;Male;Product;Yes;3;6.0;;0.65;16;48;5.5;2;2;4;19;1
fffe31003500390034003500;04/02/2008;Male;Product;Yes;3;5.0;3.8;0.29;16;39;6.7;4;3;3;12;3
fffe3200370032003800;12/05/2008;Female;Product;Yes;1;2.0;2.7;0.19;16;40;6.2;5;3;2;5;5
fffe3200370037003600;21/02/2008;Female;Service;No;4;7.0;8.1;0.65;16;57;6.0;1;1;4;15;0
fffe32003900350036003500;09/12/2008;Female;Product;Yes;1;1.0;1.3;0.02;16;41;8.0;3;4;1;4;4
fffe33003000380035003300;16/10/2008;Female;Service;Yes;2;4.0;7.0;0.47;16;58;5.8;1;1;5;3;1
fffe31003800320039003800;16/05/2008;Male;Service;No;4;7.0;;0.82;16;56;6.0;1;1;5;5;1
fffe31003300310039003200;26/10/2008;Female;Service;No;2;5.0;6.6;0.43;16;57;5.9;2;1;4;14;0
fffe32003800340031003500;22/09/2008;Female;Service;No;2;5.0;7.9;0.61;16;54;4.6;1;2;4;14;0
fffe31003400320038003900;06/08/2008;Female;Product;No;0;2.0;4.7;0.33;16;44;6.9;4;5;1;9;2
fffe32003700300037003600;03/05/2008;Female;Service;No;2;4.0;7.9;0.6;16;57;5.3;2;3;5;8;0
fffe32003600380034003200;03/03/2008;Female;Product;No;2;6.0;6.4;0.52;16;52;5.5;2;2;4;19;1
fffe31003800360034003800;30/04/2008;Male;Service;Yes;5;9.0;9.3;0.93;16;55;5.0;1;3;5;7;1
fffe31003500340036003400;20/12/2008;Male;Product;No;2;4.0;6.3;0.47;16;48;5.0;1;2;4;10;0
fffe3100350036003700;01/09/2008;Male;Service;No;2;;6.4;0.53;16;48;5.3;2;3;5;5;1
fffe31003900380039003900;02/03/2008;Male;Service;No;3;7.0;6.9;0.51;16;49;4.6;2;2;5;13;1
fffe31003300390037003400;08/02/2008;Female;Service;Yes;1;1.0;4.9;0.26;16;36;6.9;4;4;1;11;2
fffe32003500380038003000;13/04/2008;Female;Product;Yes;3;4.0;5.2;0.42;16;55;5.6;1;1;5;3;0
fffe33003100340038003200;20/11/2008;Female;Service;No;2;5.0;6.2;0.58;16;52;5.7;2;2;5;13;1
fffe32003600340033003900;19/11/2008;Female;Service;Yes;1;2.0;5.3;0.3;16;36;7.0;5;5;1;6;2
fffe32003500350030003000;12/08/2008;Male;Product;Yes;3;6.0;6.2;0.56;16;48;6.6;1;2;4;4;1
fffe31003700300039003800;12/04/2008;Male;Product;No;2;5.0;6.1;0.57;16;53;5.7;2;1;4;10;0
fffe32003400350032003300;18/11/2008;Female;Service;Yes;2;3.0;5.5;0.3;16;35;6.5;3;5;1;10;2
fffe32003500350031003700;21/04/2008;Male;Service;No;4;8.0;9.5;0.86;16;48;5.1;1;2;4;8;0
fffe3700330033003700;11/08/2008;Male;Product;No;2;6.0;6.3;0.62;16;58;6.0;1;3;4;17;0
fffe32003300360036003800;25/02/2008;Male;Service;Yes;3;5.0;5.2;0.41;16;49;5.3;1;3;4;18;0
fffe31003100380035003700;22/06/2008;Male;Service;Yes;1;4.0;5.1;0.38;16;43;7.5;4;4;3;3;2
fffe32003700330031003200;15/02/2008;Female;Service;Yes;2;5.0;5.9;0.41;16;52;5.4;1;2;4;5;0
fffe32003300390039003100;22/07/2008;Female;Service;No;2;5.0;5.8;0.46;16;50;4.9;2;3;5;7;1
fffe32003000340034003200;23/05/2008;Female;Service;No;2;4.0;5.9;0.44;16;55;5.6;2;1;5;16;1
fffe32003400310034003700;15/08/2008;Female;Product;No;1;1.0;3.2;0.24;16;39;6.6;5;5;1;6;2
fffe32003100320031003200;24/02/2008;Female;Service;Yes;2;4.0;6.1;0.39;16;40;7.3;5;3;3;14;4
fffe31003900340030003200;28/01/2008;Female;Service;Yes;3;5.0;5.7;;16;37;7.4;4;4;2;7;3
fffe3800360038003500;14/02/2008;Female;Service;No;2;4.0;7.5;0.53;16;55;5.5;2;3;4;12;0
fffe3400380036003000;18/11/2008;Female;Service;No;2;;6.0;0.53;16;49;4.9;1;3;5;7;0
fffe3900390035003300;24/02/2008;Female;Service;No;2;2.0;3.9;0.21;16;40;5.6;4;5;3;16;3
fffe31003300360033003500;13/10/2008;Male;Service;No;4;8.0;8.4;0.77;16;59;6.4;1;3;4;16;1
fffe31003000350034003500;22/12/2008;Female;Product;Yes;1;2.0;6.0;0.37;16;41;7.0;5;4;1;11;3
fffe3900360034003800;03/10/2008;Male;Service;No;3;8.0;;0.93;16;55;5.0;1;1;5;19;1
fffe31003200360030003700;08/09/2008;Female;Service;Yes;4;7.0;;0.67;16;53;4.9;1;1;4;14;0
fffe3600350037003000;14/03/2008;Male;Service;Yes;1;3.0;4.9;0.38;16;37;7.2;5;3;1;11;3
fffe31003700330038003800;07/06/2008;Male;Product;Yes;3;4.0;6.3;0.47;16;49;4.9;1;1;4;6;1
fffe31003500390038003400;31/08/2008;Male;Service;No;4;8.0;8.0;0.69;16;55;6.1;2;1;4;9;0
fffe3300360037003100;16/11/2008;Male;Service;No;2;7.0;7.1;0.72;16;51;5.8;1;2;4;3;0
fffe32003500350032003000;26/06/2008;Male;Service;No;4;8.0;7.3;0.73;16;53;5.5;1;1;5;18;1
fffe33003300350035003900;11/05/2008;Female;Product;No;4;8.0;8.2;0.72;16;55;6.0;1;3;4;8;0
fffe31003700330038003900;03/09/2008;Female;Product;No;2;6.0;7.1;0.58;16;59;4.6;2;1;4;6;1
fffe32003500310036003900;06/03/2008;Female;Service;Yes;2;5.0;4.5;0.38;16;40;6.8;4;4;2;8;4
fffe33003200390034003100;23/03/2008;Female;Service;Yes;1;4.0;5.0;0.36;16;39;7.9;3;3;1;16;4
fffe32003000360039003500;03/11/2008;Male;Service;No;2;5.0;4.2;0.32;16;43;6.7;3;5;1;19;2
fffe3200370034003700;27/02/2008;Male;Product;Yes;1;3.0;4.8;0.35;16;42;7.1;4;4;1;15;2
fffe32003600310032003100;24/09/2008;Female;Service;Yes;4;8.0;9.4;0.83;16;48;5.0;2;2;5;17;1
fffe31003800310037003600;30/09/2008;Male;Service;Yes;4;7.0;7.9;0.73;16;50;4.1;2;1;5;8;1
fffe3300310034003800;23/02/2008;Male;Product;Yes;0;2.0;2.1;0.15;16;42;6.3;3;5;2;18;5
fffe31003500390033003400;26/10/2008;Male;Service;Yes;2;5.0;4.2;0.3;16;44;6.6;5;5;3;5;3
fffe3700370039003400;01/04/2008;Male;Service;No;1;3.0;6.6;0.47;16;48;5.7;1;1;4;19;0
fffe31003200350033003500;17/06/2008;Female;Product;No;4;6.0;7.1;0.68;16;56;5.8;2;3;5;18;0
fffe3600330034003100;10/08/2008;Male;Product;No;5;10.0;9.7;0.87;16;49;6.1;2;2;5;11;0
fffe3800350034003900;25/05/2008;Female;Product;Yes;1;2.0;5.5;0.4;16;36;7.5;5;5;1;16;3
fffe31003800360032003600;22/05/2008;Female;Service;No;1;3.0;5.2;0.43;16;53;4.8;2;1;4;18;1
fffe31003400390031003500;13/01/2008;Male;Product;No;4;7.0;8.4;0.64;16;50;5.0;1;1;4;10;0
fffe32003600360038003900;06/08/2008;Male;Product;No;2;3.0;3.4;0.26;16;44;6.2;4;3;1;15;2
fffe3500340031003000;19/02/2008;Male;Service;No;2;4.0;7.2;0.59;16;51;5.6;2;3;5;6;0
fffe32003700350037003900;13/09/2008;Male;Service;No;2;6.0;7.0;0.52;16;55;5.8;2;2;5;7;1
fffe3500340033003400;26/09/2008;Female;Service;No;2;5.0;7.3;0.56;16;50;5.9;1;1;5;11;0
fffe3100350038003300;06/06/2008;Male;Service;No;3;6.0;6.5;0.56;16;56;5.1;1;3;5;3;1
fffe3200320039003200;18/11/2008;Female;Service;Yes;0;1.0;;0.25;16;44;7.0;3;5;2;9;2
fffe3100390036003900;16/12/2008;Male;Service;No;1;4.0;5.8;0.53;16;53;5.7;2;1;4;17;1
fffe32003900340036003400;16/01/2008;Male;Service;No;2;4.0;6.2;0.4;16;38;7.6;4;4;1;18;3
fffe3200380030003000;11/04/2008;Female;Service;No;2;4.0;4.2;0.31;16;37;6.4;3;4;2;6;5
fffe3100380034003500;22/03/2008;Male;Product;No;3;;8.9;0.83;16;55;5.6;1;2;4;9;1
fffe33003200310037003800;24/02/2008;Male;Service;No;1;5.0;6.6;0.54;16;49;5.5;2;2;5;9;0
fffe31003700310036003200;20/04/2008;Female;Service;Yes;2;;5.5;0.36;16;42;7.0;4;4;2;19;3
fffe33003100370039003200;02/02/2008;Male;Product;No;2;6.0;7.5;0.55;16;52;5.3;1;2;5;7;0
fffe32003600320034003600;06/07/2008;Male;Service;Yes;1;2.0;3.8;0.22;16;40;6.8;5;4;2;18;4
fffe32003000300034003100;01/10/2008;Male;Service;Yes;4;;6.9;0.69;16;53;5.8;2;2;4;14;1
fffe31003700370038003300;20/01/2008;Female;Product;Yes;3;5.0;5.0;0.4;16;40;7.2;4;4;3;14;2
fffe3700360038003900;02/09/2008;Male;Service;Yes;3;6.0;7.9;0.64;16;56;5.3;1;1;5;13;0
fffe33003400330038003800;24/11/2008;Male;Service;Yes;3;5.0;6.5;0.48;16;50;5.9;1;2;4;6;0
fffe31003900350036003300;07/10/2008;Female;Service;Yes;1;3.0;5.2;0.39;16;37;7.5;4;4;1;11;2
fffe33003400330036003300;05/07/2008;Female;Service;Yes;3;5.0;5.6;0.4;16;38;7.2;5;4;2;4;2
fffe31003100360033003300;04/04/2008;Female;Product;Yes;2;4.0;6.2;0.49;16;55;5.9;1;3;5;13;1
fffe31003000340030003900;10/07/2008;Male;Service;Yes;2;4.0;;0.16;16;43;6.0;4;4;3;9;3
fffe3400300032003700;14/06/2008;Female;Service;No;2;2.0;3.9;0.29;16;37;7.1;5;5;2;16;2
fffe3800390038003100;03/06/2008;Male;Service;Yes;2;5.0;6.1;0.41;16;48;5.4;2;1;4;16;0
fffe32003700320030003400;12/11/2008;Male;Service;Yes;2;5.0;5.5;0.37;16;38;6.6;4;4;3;8;2
fffe3300380031003800;26/08/2008;Male;Product;No;3;6.0;8.6;0.68;16;50;5.6;2;2;4;7;0
fffe32003600360038003300;29/04/2008;Female;Service;Yes;2;5.0;7.1;0.58;16;53;6.1;2;1;5;17;1
fffe31003600320037003300;17/05/2008;Female;Service;No;2;6.0;6.9;0.55;16;54;5.1;2;3;4;13;1
fffe31003800320037003400;23/10/2008;Male;Service;No;2;6.0;7.7;;16;39;6.9;5;5;2;8;5
fffe32003700330034003900;06/08/2008;Female;Product;Yes;2;3.0;6.9;0.5;16;50;4.9;2;1;5;3;1
fffe31003200310032003900;03/05/2008;Male;Product;No;2;;6.3;0.57;16;48;5.4;1;3;5;5;0
fffe32003500340038003800;30/12/2008;Male;Product;Yes;2;3.0;6.3;0.44;16;50;4.9;2;2;5;3;1
fffe32003800370032003300;19/06/2008;Male;Service;Yes;2;3.0;5.7;0.37;16;41;7.2;3;3;1;7;4
fffe3100380031003800;02/03/2008;Female;Service;No;2;6.0;;0.61;16;51;5.6;1;1;4;3;0
fffe31003100340036003300;22/11/2008;Female;Service;No;1;1.0;2.5;;16;43;7.4;3;3;1;17;5
fffe32003800360035003900;30/01/2008;Male;Service;No;3;7.0;6.3;0.62;16;56;6.4;1;2;4;10;0
fffe33003400370039003500;13/05/2008;Male;Product;No;2;4.0;6.7;0.57;16;55;5.7;1;2;4;14;0
fffe31003100310039003000;19/02/2008;Female;Service;Yes;1;;1.9;0.03;16;44;6.5;3;4;3;6;2
fffe31003700370039003900;09/01/2008;Male;Product;Yes;2;3.0;4.6;;16;35;7.6;4;4;2;8;2
fffe32003500390035003800;04/10/2008;Male;Service;Yes;3;5.0;4.9;0.37;16;35;6.8;5;3;3;11;2
fffe33003000350037003300;11/02/2008;Male;Service;Yes;1;4.0;5.4;0.35;16;44;7.0;3;3;2;16;4
fffe3500380033003400;22/12/2008;Male;Service;No;4;6.0;7.0;0.55;16;58;5.3;2;3;4;7;1
fffe32003100300032003900;30/03/2008;Female;Service;Yes;2;;;0.18;16;41;6.5;4;4;3;10;3
fffe33003300360038003400;16/06/2008;Female;Service;Yes;2;4.0;6.5;0.61;16;59;5.3;1;2;4;4;0
fffe3600300031003100;12/03/2008;Male;Product;Yes;2;3.0;4.0;0.2;16;44;6.8;5;3;2;13;4
fffe3200390033003200;27/04/2008;Female;Product;Yes;0;1.0;4.0;0.2;16;44;7.3;5;4;1;7;2
fffe31003000300038003500;11/09/2008;Female;Product;No;3;7.0;;0.64;16;52;5.4;2;1;5;13;0
fffe31003300380036003400;05/10/2008;Female;Service;No;2;6.0;7.2;;16;43;6.4;4;3;1;13;2
fffe31003800310031003800;14/03/2008;Female;Service;No;1;2.0;;0.43;16;51;5.8;2;1;4;15;0
fffe32003300320031003800;21/09/2008;Female;Service;Yes;1;3.0;3.7;0.17;16;36;6.7;4;4;2;11;2
fffe31003500380038003100;01/07/2008;Female;Service;Yes;2;2.0;;;16;44;6.5;4;4;1;5;2
fffe3100360039003600;15/12/2008;Male;Service;No;2;4.0;5.2;0.47;16;56;5.6;1;2;4;5;0
fffe31003100360030003000;10/09/2008;Male;Service;No;0;1.0;2.8;0.12;16;38;6.9;3;4;1;17;3
fffe32003000300032003600;06/09/2008;Female;Service;No;5;10.0;;1.0;16;48;4.9;1;2;4;4;0
fffe31003300320037003300;19/04/2008;Female;Product;No;3;6.0;8.2;0.65;16;53;4.6;1;2;4;5;1
fffe31003300340033003900;11/10/2008;Female;Service;Yes;3;4.0;5.5;0.42;16;57;6.0;2;2;4;13;0
fffe3900300030003000;15/07/2008;Female;Service;No;1;1.0;3.6;0.28;16;42;7.3;4;3;3;3;4
fffe31003500370039003900;08/07/2008;Male;Product;Yes;2;5.0;6.9;0.67;16;56;5.3;2;3;5;5;1
fffe31003200390033003300;20/06/2008;Female;Product;No;5;9.0;9.4;0.88;16;55;5.8;2;3;4;3;0
fffe33003400370035003500;12/01/2008;Male;Service;Yes;1;3.0;3.6;0.29;16;37;8.3;4;3;1;6;5
fffe33003100310033003900;24/11/2008;Male;Service;No;2;5.0;6.8;0.6;16;51;5.3;1;1;4;19;0
fffe31003400380030003200;22/05/2008;Male;Service;Yes;0;1.0;3.8;0.17;16;41;6.8;4;5;2;18;4
fffe31003500350037003400;14/02/2008;Female;Product;Yes;1;2.0;1.6;0.08;16;37;6.7;4;4;2;15;2
fffe31003200330039003800;02/12/2008;Male;Service;No;2;4.0;5.4;0.48;16;48;5.1;2;2;4;3;0
fffe31003500380030003300;24/12/2008;Female;Service;No;2;4.0;7.3;0.51;16;55;5.6;2;3;4;6;0
fffe33003400310032003100;10/03/2008;Female;Service;Yes;0;2.0;4.0;0.3;16;36;7.3;4;5;1;17;2
fffe32003400320030003700;08/02/2008;Female;Service;No;2;4.0;7.0;0.54;16;53;5.8;1;2;5;6;0
fffe33003100330031003100;24/01/2008;Female;Service;No;4;8.0;7.8;0.74;16;48;5.1;1;1;5;19;1
fffe32003000360038003100;02/07/2008;Female;Product;No;1;2.0;2.5;;16;35;6.4;3;4;3;19;5
fffe32003200380032003800;29/08/2008;Male;Service;Yes;1;3.0;3.4;0.29;16;40;7.6;5;3;3;17;5
fffe33003300390038003100;29/07/2008;Male;Product;No;3;6.0;7.4;0.52;16;49;4.8;1;2;5;15;0
fffe3100340039003700;29/06/2008;Female;Product;No;3;6.0;6.6;0.46;16;57;5.9;1;2;5;6;1
fffe32003500330035003800;21/03/2008;Female;Service;No;1;3.0;4.7;0.37;16;44;7.4;3;3;1;16;3
fffe32003700340037003100;13/04/2008;Male;Service;Yes;1;4.0;4.7;0.36;16;44;6.6;3;3;3;19;3
fffe3200370031003400;11/01/2008;Male;Product;No;2;5.0;4.9;0.39;16;37;7.4;3;4;2;11;3
fffe32003500320036003800;19/11/2008;Male;Service;No;2;6.0;8.7;0.7;16;50;5.9;2;1;4;10;1
fffe32003800350038003400;09/11/2008;Female;Product;No;2;4.0;5.6;0.38;16;44;6.1;5;3;2;9;3
fffe32003600330031003300;20/08/2008;Male;Service;Yes;5;9.0;9.4;0.88;16;53;5.7;2;2;5;10;0
fffe3900370038003000;30/07/2008;Male;Service;Yes;1;2.0;3.6;0.22;16;42;6.4;4;3;3;19;3
fffe33003100300030003300;09/09/2008;Female;Service;No;3;6.0;7.2;0.63;16;48;5.9;2;2;5;8;1
fffe3300320036003700;06/08/2008;Male;Service;No;4;8.0;;0.68;16;56;5.7;2;2;4;17;1
fffe3300330037003700;23/08/2008;Male;Product;No;2;5.0;7.2;0.66;16;54;5.6;1;2;4;4;0
fffe3200390036003400;08/10/2008;Female;Service;Yes;2;5.0;6.5;0.49;16;51;6.1;1;3;4;11;1
fffe31003400300030003200;19/11/2008;Male;Product;No;3;7.0;;0.77;16;51;6.2;2;3;4;14;1
fffe3200360035003800;02/12/2008;Male;Service;No;1;2.0;5.2;0.44;16;53;5.0;2;1;4;17;1
fffe31003300370037003200;15/06/2008;Female;Service;No;2;4.0;;0.6;16;53;5.2;1;3;5;10;1
fffe31003600320033003200;12/03/2008;Male;Service;Yes;0;1.0;;0.2;16;38;6.6;5;4;3;12;5
fffe31003800380033003700;02/02/2008;Female;Service;Yes;2;4.0;5.5;0.45;16;56;5.0;1;3;4;6;0
fffe32003800380038003000;03/09/2008;Female;Product;Yes;0;1.0;4.1;0.2;16;44;7.6;5;3;1;4;5
fffe3100350038003500;05/06/2008;Male;Service;No;5;10.0;9.2;0.75;16;53;4.5;2;2;4;8;1
fffe32003900330039003500;23/09/2008;Female;Product;Yes;1;1.0;2.6;0.09;16;38;6.3;4;3;1;16;2
fffe32003300380032003300;03/02/2008;Female;Service;No;1;2.0;5.5;0.39;16;39;7.2;3;3;3;12;3
fffe31003900330036003000;30/04/2008;Male;Service;Yes;2;4.0;2.5;0.14;16;41;7.1;3;3;2;12;3
fffe32003300390033003400;05/09/2008;Female;Service;Yes;3;7.0;5.8;0.55;16;51;5.3;2;2;4;14;0
fffe32003000340030003800;30/01/2008;Female;Service;Yes;1;1.0;3.2;0.2;16;36;6.8;4;3;2;7;2
fffe32003600330037003100;18/06/2008;Male;Product;No;3;7.0;8.3;0.66;16;54;5.7;2;3;5;19;0
fffe32003700300032003200;15/08/2008;Male;Service;No;1;3.0;4.6;0.38;16;35;6.0;5;4;2;17;4
fffe3600390032003600;24/11/2008;Female;Product;No;0;;4.1;0.26;16;42;7.0;5;5;2;13;5
fffe31003100320039003300;13/01/2008;Female;Service;No;2;4.0;6.8;0.46;16;50;5.3;2;2;5;3;1
fffe31003600340037003100;14/01/2008;Male;Service;Yes;1;3.0;4.9;0.43;16;56;6.0;2;1;4;16;0
fffe32003900390038003200;10/05/2008;Male;Service;No;3;6.0;6.4;0.51;16;53;6.3;1;2;4;12;0
